"","x"
"4541",1432.8
"4542",1333.8
"4543",1307.4
"4544",1307.4
"4545",1369.9
"4546",1369.8
"4547",1245.9
"4548",1274.2
"4549",1342.8
"4550",1220.4
"4551",1679.1
"4552",3025.2
"4553",3065.3
"4554",2964.8
"4555",2655.8
"4556",2033.3
"4557",1240.3
"4558",170.2
"4559",1352.4
"4560",1178.1
"4561",5892.1
"4562",6164.9
"4563",4927.9
"4564",6548.8
"4565",7142.7
"4566",7544.9
"4567",6984.1
"4568",5692.2
"4569",4874.7
"4570",6975.1
"4571",6661.7
"4572",6660
"4573",6722.4
"4574",4898.9
"4575",6763.9
"4576",12154.9
"4577",18111.2
"4578",6062
"4579",6406
"4580",5522.7
"4581",3235.2
"4582",4129.5
"4583",3988.8
"4584",4014.5
"4585",4243.6
"4586",4301.5
"4587",3442.7
"4588",4264.7
"4589",6516.5
"4590",7397.2
"4591",4014.3
"4592",5412.4
"4593",0
"4594",8413
"4595",7923.9
"4596",8508.7
"4597",7377
"4598",7149.4
"4599",766.1
"4600",766.1
"4601",889.4
"4602",950.3
"4603",666.2
"4604",1002.1
"4605",900.4
"4606",882.5
"4607",1122.3
"4608",1153.4
"4609",925.2
"4610",672.2
"4611",214.1
"4612",614.4
"4613",239.9
"4614",227
"4615",216.4
"4616",212.2
"4617",238.9
"4618",246.1
"4619",253
"4620",6747.5
"4621",5707.3
"4622",6832.3
"4623",6302.9
"4624",7340.2
"4625",7379.2
"4626",5711.6
"4627",5207.3
"4628",7770.4
"4629",8855.6
"4630",5884
"4631",6060.1
"4632",4694.1
"4633",7127.4
"4634",7689.2
"4635",8158.3
"4636",7076.7
"4637",6639.6
"4638",6701
"4639",6877.4
"4640",8278
"4641",9856.6
"4642",10047.2
"4643",9166.1
"4644",6995
"4645",9473.7
"4646",10570.4
"4647",7556.7
"4648",7820.6
"4649",208.1
"4650",328.3
"4651",338
"4652",332.6
"4653",363.9
"4654",672.6
"4655",318.3
"4656",240.4
"4657",324.5
"4658",499.1
"4659",525.7
"4660",238.7
"4661",378.9
"4662",665.8
"4663",501.5
"4664",539.6
"4665",470.8
"4666",352.7
"4667",934.5
"4668",1559
"4669",1739.2
"4670",1546.3
"4671",1426.1
"4672",1198.8
"4673",5070.3
"4674",3473.7
"4675",4149.9
"4676",3744.1
"4677",3993.9
"4678",10383.1
"4679",6708.1
"4680",7428.8
"4681",7205.4
"4682",8119.8
"4683",6109.8
"4684",6200.8
"4685",5850.9
"4686",3802.4
"4687",3255.3
"4688",3993.8
"4689",2750.9
"4690",2329.8
"4691",6185.1
"4692",7667.8
"4693",7001.4
"4694",6026.7
"4695",8095.4
"4696",8965.1
"4697",5361.2
"4698",4416.7
"4699",870.1
"4700",905.6
"4701",859.8
"4702",3774
"4703",1276.2
"4704",1276.2
"4705",1208.4
"4706",1280.9
"4707",0
"4708",2511.8
"4709",5265.1
"4710",272.9
"4711",387.5
"4712",387.5
"4713",10561.2
"4714",7983.2
"4715",9325.1
"4716",8060.2
"4717",31665.3
"4718",5061.9
"4719",5177.6
"4720",11486.6
"4721",9419.6
"4722",7719.9
"4723",6201
"4724",8602.4
"4725",6802.2
"4726",6541.6
"4727",3434.6
"4728",6685.8
"4729",4347.1
"4730",6969
"4731",6701.8
"4732",15708
"4733",11741.2
"4734",15004.2
"4735",14759.9
"4736",6430.7
"4737",9033.4
"4738",8114
"4739",7825.8
"4740",3596.2
"4741",19015.6
"4742",8759.5
"4743",6802.2
"4744",6679.6
"4745",969.7
"4746",1128.2
"4747",378
"4748",5826.3
"4749",8324.5
"4750",4607.4
"4751",4435.2
"4752",5131.4
"4753",4897.4
"4754",8777.1
"4755",6598.8
"4756",3966.6
"4757",3689.5
"4758",3833.1
"4759",1708.2
"4760",14909.1
"4761",5414
"4762",6378.6
"4763",6623.2
"4764",6750.3
"4765",5869.4
"4766",8974.1
"4767",859.8
"4768",1567.2
"4769",451.1
"4770",1770.5
"4771",1675.8
"4772",2240.6
"4773",9189.4
"4774",6718.2
"4775",6537.4
"4776",8824.6
"4777",8859.9
"4778",5988.8
"4779",6356.4
"4780",5786.4
"4781",6771.1
"4782",13876.5
"4783",15196.5
"4784",7193
"4785",7110.5
"4786",7193
"4787",3127.8
"4788",5290
"4789",3817.4
"4790",4173.8
"4791",6843.2
"4792",3840.4
"4793",3657.7
"4794",5890.7
"4795",3292.3
"4796",2950.1
"4797",2322.5
"4798",5301
"4799",4425.6
"4800",3464.1
"4801",5315
"4802",12262.1
"4803",11939
"4804",7627.4
"4805",2777.4
"4806",4096.1
"4807",5422.7
"4808",14341.5
"4809",6529.2
"4810",4454.7
"4811",3797.8
"4812",5353.7
"4813",113.3
"4814",5382.2
"4815",5379
"4816",2136.3
"4817",4031.2
"4818",6497.8
"4819",126.3
"4820",401.4
"4821",412.7
"4822",808.6
"4823",544.3
"4824",877.1
"4825",617.2
"4826",890.3
"4827",1565.3
"4828",1015.3
"4829",209.9
"4830",306.1
"4831",0
"4832",0
"4833",0
"4834",4033.3
"4835",0
"4836",0
"4837",26.7
"4838",1677.4
"4839",2112.9
"4840",2894.6
"4841",2036.7
"4842",1979.1
"4843",2227.3
"4844",478.2
"4845",5925.6
"4846",6772.5
"4847",10986.6
"4848",7104.2
"4849",7077.8
"4850",3642.8
"4851",12065.5
"4852",12188.5
"4853",5317
"4854",6419.3
"4855",14391
"4856",3957.3
"4857",5873.2
"4858",7125.9
"4859",2624.8
"4860",3628.1
"4861",4947.1
"4862",7235.3
"4863",2562
"4864",7840.1
"4865",3838.7
"4866",1652
"4867",5251.8
"4868",5927.6
"4869",4309.9
"4870",2259.9
"4871",3728.7
"4872",1808.6
"4873",4083.6
"4874",4923
"4875",3790.7
"4876",4322.2
"4877",4014.3
"4878",4182.2
"4879",5834
"4880",9637.2
"4881",7919.6
"4882",8176.8
"4883",7062.1
"4884",9559.5
"4885",15565.6
"4886",1051.6
"4887",15861.6
"4888",5867.8
"4889",7212.8
"4890",16022.9
"4891",14814.6
"4892",12921
"4893",7907.7
"4894",9050.9
"4895",6948.7
"4896",7419.6
"4897",8525.9
"4898",6936.3
"4899",7942.6
"4900",8672.5
"4901",7632.6
"4902",5263.1
"4903",4887.8
"4904",4959.5
"4905",10515.1
"4906",12988
"4907",6808.9
"4908",8132.6
"4909",7020.1
"4910",8558.3
"4911",8098.5
"4912",4863.5
"4913",4970.5
"4914",8293.3
"4915",8026.2
"4916",8407.8
"4917",16631.5
"4918",8822.8
"4919",3872
"4920",9972.1
"4921",16669
"4922",16451.8
"4923",21702.1
"4924",25321.7
"4925",27017.8
"4926",16020.1
"4927",12385.8
"4928",5254.8
"4929",4257.6
"4930",1919.6
"4931",8733.3
"4932",2358.9
"4933",9618.6
"4934",11474.9
"4935",11743
"4936",5180.1
"4937",6909.2
"4938",8016.1
"4939",5520.6
"4940",4718.3
"4941",9808.3
"4942",13471.8
"4943",12569.2
"4944",70605
"4945",3085.5
"4946",11025.7
"4947",461.2
"4948",584.1
"4949",1084.2
"4950",1012
"4951",954.4
"4952",632.4
"4953",1321.4
"4954",3175.9
"4955",2905.6
"4956",3707.8
"4957",1197.9
"4958",547.1
"4959",471.3
"4960",2569.1
"4961",4897.5
"4962",3371.5
"4963",3758.1
"4964",3397.4
"4965",4300.2
"4966",1179.8
"4967",1082.1
"4968",671.3
"4969",0
"4970",0
"4971",401.6
"4972",3308.3
"4973",3440.1
"4974",2187.8
"4975",509.1
"4976",9841.9
"4977",1577.3
"4978",4966.9
"4979",7949
"4980",8996.8
"4981",8557
"4982",8749.8
"4983",9790.7
"4984",9360.5
"4985",9110.4
"4986",9492.7
"4987",4794.9
"4988",10223.3
"4989",8784.2
"4990",3899.7
"4991",2384.9
"4992",1042.4
"4993",1123.2
"4994",981.1
"4995",3190.5
"4996",7854.4
"4997",6049
"4998",6459.1
"4999",6232.8
"5000",6191.9
"5001",7588.7
"5002",5224.1
"5003",4794.2
"5004",5249.1
"5005",5743.3
"5006",6158.9
"5007",5703.8
"5008",6575
"5009",7009.3
"5010",6557.7
"5011",8800.6
"5012",9188.4
"5013",6894.6
"5014",5868.4
"5015",8205.3
"5016",6051.2
"5017",7246.3
"5018",6130.2
"5019",7501.6
"5020",7974.8
"5021",8090.5
"5022",7550
"5023",982.6
"5024",1099.4
"5025",1066.3
"5026",1184.7
"5027",1614.5
"5028",1003.8
"5029",1621.9
"5030",1621.9
"5031",1363
"5032",919.1
"5033",1505.1
"5034",5526.6
"5035",7089.9
"5036",5842.7
"5037",5321.9
"5038",5562
"5039",5626.1
"5040",5631.7
"5041",5428.6
"5042",5337.2
"5043",1958.8
"5044",1848.6
"5045",1776.2
"5046",1830.9
"5047",1840.1
"5048",1934.9
"5049",2012.9
"5050",1680.7
"5051",1585.5
"5052",9575.5
"5053",12358.6
"5054",7914.5
"5055",10640
"5056",10502.1
"5057",8126.9
"5058",9806.3
"5059",9732.8
"5060",10378.4
"5061",7102.2
"5062",10070
"5063",4481.1
"5064",9056.2
"5065",5096.4
"5066",5800.2
"5067",6993.8
"5068",10983.9
"5069",7089.6
"5070",5737.8
"5071",5836.4
"5072",6004.5
"5073",6093.1
"5074",8686.5
"5075",8532.1
"5076",3140.6
"5077",3014.6
"5078",3291.7
"5079",5593.5
"5080",3581.5
"5081",9009.5
"5082",7185.1
"5083",7073.3
"5084",7027.5
"5085",7038.1
"5086",6830.2
"5087",7562.3
"5088",6602.2
"5089",5494
"5090",3482.6
"5091",3873.9
"5092",5786.5
"5093",11536.7
"5094",10668.8
"5095",10729.2
"5096",10690.9
"5097",4385.5
"5098",237.3
"5099",590.5
"5100",904.8
"5101",903.5
"5102",760.4
"5103",938.7
"5104",310.4
"5105",742.4
"5106",1543.9
"5107",1402.7
"5108",4487
"5109",6036.2
"5110",6030.2
"5111",7329.7
"5112",8844.7
"5113",7721.8
"5114",5756.4
"5115",2630.8
"5116",1012
"5117",346.9
"5118",389.4
"5119",396.4
"5120",1516.2
"5121",3477.5
"5122",3606.9
"5123",8918.3
"5124",9766.7
"5125",9548.8
"5126",8450.8
"5127",8216.1
"5128",8192
"5129",7772.6
"5130",10889.2
"5131",11669.6
"5132",9685.7
"5133",9081.6
"5134",9000.3
"5135",7324.4
"5136",8092
"5137",9710.3
"5138",11068.2
"5139",11516.1
"5140",6602.4
"5141",7847.3
"5142",5011
"5143",1546.3
"5144",9991.6
"5145",7745.1
"5146",7492.1
"5147",1298.9
"5148",6815.2
"5149",8965.1
"5150",6239.4
"5151",2249.2
"5152",210.3
"5153",3875.6
"5154",5007.9
"5155",6031.5
"5156",7139.4
"5157",9413.1
"5158",9127.5
"5159",12288.5
"5160",9126.8
"5161",1941.8
"5162",1571
"5163",1498.5
"5164",1383
"5165",5946.2
"5166",7845.5
"5167",11017.9
"5168",6306.5
"5169",9763.7
"5170",5485.1
"5171",6364.8
"5172",7822.7
"5173",8032.7
"5174",4558
"5175",5800.9
"5176",5478.6
"5177",6154.7
"5178",5134.1
"5179",7847.2
"5180",7051
"5181",6377.2
"5182",5196.1
"5183",3256.1
"5184",1568.3
"5185",0
"5186",33.3
"5187",234.6
"5188",3407.8
"5189",181.6
"5190",6049.4
"5191",4055
"5192",4265.4
"5193",4771.7
"5194",0
"5195",0
"5196",0
"5197",0
"5198",2334.9
"5199",363.6
"5200",376
"5201",488.2
"5202",1245.6
"5203",402.7
"5204",415.7
"5205",95.9
"5206",439.4
"5207",369.8
"5208",402.9
"5209",3717.4
"5210",3625.2
"5211",11528.2
"5212",11252.4
"5213",3097.5
"5214",4417.8
"5215",4836.4
"5216",4401.6
"5217",5271.6
"5218",5105.8
"5219",5064.5
"5220",17264.3
"5221",1663.2
"5222",4419.1
"5223",2163.2
"5224",3179.9
"5225",4449.5
"5226",4694
"5227",5964.4
"5228",11321.4
"5229",1869.6
"5230",2559.8
"5231",3863.5
"5232",4399.4
"5233",4093
"5234",4179.9
"5235",3999.2
"5236",9203.8
"5237",6768.1
"5238",6779
"5239",8315.7
"5240",10353.4
"5241",6539.9
"5242",8091.6
"5243",7685.2
"5244",9605.2
"5245",11331.9
"5246",9338.8
"5247",7020.1
"5248",6826
"5249",11843.1
"5250",11259.9
"5251",12741
"5252",12549.1
"5253",12261.8
"5254",10649.9
"5255",69321.5
"5256",30263.8
"5257",847
"5258",403.5
"5259",298.1
"5260",386.1
"5261",308.3
"5262",308.3
"5263",280.9
"5264",268.4
"5265",251.2
"5266",251.2
"5267",632.6
"5268",3152.6
"5269",1318
"5270",1299.4
"5271",1305.1
"5272",1334
"5273",5224
"5274",5078.2
"5275",6800
"5276",6394.1
"5277",2169.9
"5278",1332
"5279",2620.7
"5280",2240.4
"5281",2289.3
"5282",2250.3
"5283",2369.4
"5284",2369.4
"5285",5047.5
"5286",6485.1
"5287",6699
"5288",5964.9
"5289",6876.6
"5290",5219.8
"5291",3238.5
"5292",5121.7
"5293",6013.2
"5294",4888.1
"5295",4987.2
"5296",5224.1
"5297",2833
"5298",385
"5299",3543.4
"5300",1149.3
"5301",1809.3
"5302",1226.4
"5303",294.7
"5304",675.5
"5305",416.3
"5306",533.6
"5307",1583.1
"5308",1583.1
"5309",1695.4
"5310",1752.2
"5311",1592.9
"5312",805.3
"5313",938.9
"5314",991.2
"5315",986.8
"5316",820
"5317",999.5
"5318",449.2
"5319",409.8
"5320",310.4
"5321",384.7
"5322",368.6
"5323",3410.7
"5324",2507.1
"5325",2798.2
"5326",3471.5
"5327",5593.9
"5328",7334.4
"5329",12753.3
"5330",13199.5
"5331",11226.6
"5332",10140.7
"5333",9070.2
"5334",10690.3
"5335",10814.8
"5336",2427.1
"5337",5406.6
"5338",5890.2
"5339",6126.2
"5340",7203.4
"5341",3407.1
"5342",1655.3
"5343",3363.7
"5344",2126.1
"5345",2100.4
"5346",8515.1
"5347",13062
"5348",12408.9
"5349",4232.7
"5350",8419.2
"5351",5596
"5352",4961
"5353",8130.3
"5354",10384.3
"5355",8691.1
"5356",8134.2
"5357",11898.5
"5358",10684.8
"5359",6706.4
"5360",7693.6
"5361",6690.4
"5362",11662.2
"5363",8772
"5364",2211.2
"5365",8506.3
"5366",8633.1
"5367",8698.8
"5368",10763.6
"5369",11992.4
"5370",8611.4
"5371",4543.6
"5372",11091.8
"5373",12728.2
"5374",8978.8
"5375",8021.9
"5376",8413.7
"5377",9966.3
"5378",6995
"5379",57784
"5380",27817.8
"5381",25269.4
"5382",13778.7
"5383",6178.9
"5384",3684.4
"5385",6553.4
"5386",8463.7
"5387",18513.1
"5388",3153.3
"5389",3225.1
"5390",3127.5
"5391",3755
"5392",5450.6
"5393",4994.1
"5394",0
"5395",150.5
"5396",1963.2
"5397",2821.1
"5398",2017.6
"5399",1566.3
"5400",3049
"5401",3576.5
"5402",1227.4
"5403",0
"5404",130.8
"5405",130.8
"5406",600.6
"5407",9917.8
"5408",3718.1
"5409",3702.3
"5410",3539.7
"5411",3609
"5412",6475.3
"5413",6374.5
"5414",5796.9
"5415",2252.8
"5416",4114.3
"5417",4641.5
"5418",3400.8
"5419",2250.9
"5420",1523.4
"5421",5665.9
"5422",8650
"5423",8378.9
"5424",9519.9
"5425",4995.5
"5426",6501.9
"5427",6330.6
"5428",2418.7
"5429",930.1
"5430",1013.8
"5431",899.7
"5432",1585.5
"5433",1566.9
"5434",1076.7
"5435",1116.2
"5436",5818.2
"5437",12588.9
"5438",5600.7
"5439",326.6
"5440",368.7
"5441",0
"5442",1153.4
"5443",1015.9
"5444",1389.1
"5445",922.3
"5446",902.1
"5447",921
"5448",934.5
"5449",914.7
"5450",1010.5
"5451",969
"5452",1027.5
"5453",568.9
"5454",568.9
"5455",348.4
"5456",436
"5457",2013.8
"5458",2192.4
"5459",1855.5
"5460",1522.9
"5461",200
"5462",4367.1
"5463",3265.9
"5464",3526.4
"5465",1744.4
"5466",3947.9
"5467",8965.9
"5468",10590.1
"5469",3169.9
"5470",2165.5
"5471",5387.5
"5472",5497.4
"5473",328.3
"5474",897
"5475",8080.8
"5476",9370.4
"5477",9070.1
"5478",8223.2
"5479",7903.6
"5480",11143
"5481",9687.3
"5482",9632.9
"5483",9230.2
"5484",5534.5
"5485",5473.5
"5486",10295.3
"5487",7640.2
"5488",8406.9
"5489",9613.2
"5490",8808.5
"5491",1597.5
"5492",1823.7
"5493",9232.4
"5494",1188.3
"5495",4152.4
"5496",8477.1
"5497",8520.5
"5498",15022.3
"5499",2963.8
"5500",7831.6
"5501",5398.9
"5502",10467.5
"5503",8090.9
"5504",7917.4
"5505",10148.4
"5506",8828.2
"5507",9586.1
"5508",8995
"5509",9424.6
"5510",7427.3
"5511",1526
"5512",1408
"5513",0
"5514",0
"5515",8215.2
"5516",0
"5517",847.2
"5518",998.4
"5519",8548.6
"5520",7647.6
"5521",5338.7
"5522",1115.2
"5523",1321.6
"5524",869.7
"5525",275.2
"5526",9008.3
"5527",5213.5
"5528",1113.5
"5529",2672.9
"5530",2127.7
"5531",5682.8
"5532",7099.9
"5533",6370
"5534",5991.2
"5535",10114.7
"5536",5224.8
"5537",19162.9
"5538",5860.3
"5539",5398.6
"5540",4299.2
"5541",12886.3
"5542",11336.2
"5543",12430.2
"5544",1242.8
"5545",7046.7
"5546",7901.5
"5547",9539.6
"5548",5528.3
"5549",521.2
"5550",466.3
"5551",541.9
"5552",363.7
"5553",1447
"5554",4314.6
"5555",1510.2
"5556",1506.6
"5557",1611
"5558",1367.6
"5559",4235.7
"5560",3779.5
"5561",12779.5
"5562",9380.8
"5563",9673
"5564",7360.8
"5565",9405.7
"5566",3731.7
"5567",5370.9
"5568",3639.4
"5569",3379.2
"5570",3106.7
"5571",1297.9
"5572",4667.9
"5573",3664.9
"5574",541.8
"5575",1853.1
"5576",9124.4
"5577",10302.1
"5578",9199.6
"5579",10591.2
"5580",10480.4
"5581",5912.3
"5582",5617.6
"5583",10314.5
"5584",899.5
"5585",8489.9
"5586",3576.6
"5587",4697.9
"5588",8736
"5589",49771.4
"5590",8322
"5591",8662
"5592",4460.1
"5593",1181.4
"5594",7467.7
"5595",7287.3
"5596",3958.5
"5597",9645.7
"5598",12706.2
"5599",14868
"5600",22044.4
"5601",3760.3
"5602",5907.5
"5603",6758.2
"5604",2700.4
"5605",3445.2
"5606",1808.7
"5607",4128.9
"5608",6860
"5609",6491.4
"5610",6398.8
"5611",8694.6
"5612",5110.7
"5613",2052.4
"5614",6523.9
"5615",2681.8
"5616",2622.2
"5617",3519.8
"5618",985.3
"5619",5328.4
"5620",1077.9
"5621",1098.6
"5622",420.4
"5623",3588.1
"5624",2746.5
"5625",5598.4
"5626",439.3
"5627",275.9
"5628",9177.9
"5629",5416.3
"5630",5453
"5631",1361.3
"5632",454.4
"5633",4916.8
"5634",1136.8
"5635",2193.3
"5636",2198.3
"5637",2807.7
"5638",2289.2
"5639",4468.6
"5640",3748.1
"5641",2151.2
"5642",2320.2
"5643",1082.1
"5644",219.4
"5645",351
"5646",686.2
"5647",1126.8
"5648",791.8
"5649",333.6
"5650",0
"5651",375.4
"5652",11086.2
"5653",3946
"5654",5873.2
"5655",2781.9
"5656",1855.4
"5657",3707.7
"5658",2817.3
"5659",2844.8
"5660",4208
"5661",2074.6
"5662",2522.8
"5663",6873.1
"5664",3891.4
"5665",4632.7
"5666",4817.7
"5667",7458.8
"5668",4817.7
"5669",10227.4
"5670",8223.8
"5671",3653
"5672",5957.7
"5673",6074.5
"5674",3861.5
"5675",3737.3
"5676",3699.4
"5677",3760.7
"5678",1683.4
"5679",1563
"5680",5187.6
"5681",7572.4
"5682",8353.3
"5683",5560.5
"5684",117.4
"5685",5479.1
"5686",13972.6
"5687",12006.8
"5688",7760.5
"5689",8040.6
"5690",12667.5
"5691",10671.9
"5692",12549.1
"5693",964.4
"5694",2229.2
"5695",3207.7
"5696",3210.2
"5697",427.6
"5698",1804.2
"5699",12172.9
"5700",6244.7
"5701",8926.2
"5702",5090.4
"5703",5479.1
"5704",4385.3
"5705",6616.3
"5706",3207.1
"5707",6371.7
"5708",4303.9
"5709",9043.5
"5710",5736.8
"5711",6354.1
"5712",6473.2
"5713",6192
"5714",7234.5
"5715",6321.2
"5716",9121.6
"5717",9989.4
"5718",9807.9
"5719",11537.5
"5720",9914.1
"5721",3182.2
"5722",5261.7
"5723",6355.1
"5724",3280.6
"5725",5027.8
"5726",2969
"5727",5206.4
"5728",1362.2
"5729",2523.4
"5730",57
"5731",4441
"5732",3849.2
"5733",3535.5
"5734",1783.8
"5735",2902.2
"5736",3021.7
"5737",9902.4
"5738",2521.1
"5739",2483.2
"5740",848.6
"5741",2982.4
"5742",6286.4
"5743",7646.3
"5744",7034.6
"5745",7187.9
"5746",1080.7
"5747",3734.9
"5748",5575.7
"5749",6366
"5750",3267.2
"5751",1065.2
"5752",5767.8
"5753",5680.3
"5754",5561
"5755",5487.9
"5756",6073.3
"5757",5799.2
"5758",9041.6
"5759",10082
"5760",10595.2
"5761",5226.3
"5762",5228.5
"5763",9171.8
"5764",5531.1
"5765",4566.3
"5766",7103
"5767",5341.3
"5768",5758
"5769",1214.7
"5770",5771.7
"5771",9256.4
"5772",5441.6
"5773",7254.8
"5774",6711.7
"5775",9863.9
"5776",0
"5777",578.1
"5778",0
"5779",596.8
"5780",176.1
"5781",111.2
"5782",0
"5783",0
"5784",0
"5785",0
"5786",0
"5787",4804.8
"5788",5145
"5789",5220.7
"5790",5071.9
"5791",4384.3
"5792",1007.1
"5793",6023.9
"5794",8698.2
"5795",7535.5
"5796",8687.2
"5797",4630.5
"5798",9095.9
"5799",4548.1
"5800",7172.2
"5801",6929.5
"5802",5428.6
"5803",1523
"5804",4421.1
"5805",7510
"5806",7002.8
"5807",1920
"5808",2410.9
"5809",2702.1
"5810",11811.9
"5811",1791.5
"5812",2631.4
"5813",6763
"5814",8088.4
"5815",9584
"5816",9452.7
"5817",5251.3
"5818",9475.2
"5819",8244.1
"5820",8295.1
"5821",10231.9
"5822",12539.2
"5823",12323.3
"5824",4538.6
"5825",3167
"5826",3339.2
"5827",4126.9
"5828",8071.4
"5829",10374.5
"5830",8540
"5831",9691.6
"5832",8904.1
"5833",11056.8
"5834",6287.4
"5835",14366.4
"5836",5676.8
"5837",10625
"5838",7619
"5839",8535.7
"5840",5804.2
"5841",6244.6
"5842",5867.2
"5843",5616.9
"5844",2361.1
"5845",1167.6
"5846",1339.1
"5847",5738.6
"5848",7467.8
"5849",2851.7
"5850",6840.7
"5851",6830.9
"5852",2881.9
"5853",4556.4
"5854",8145.4
"5855",6443.1
"5856",9188.8
"5857",3424.5
"5858",7379.1
"5859",8224.5
"5860",9813.2
"5861",8062.7
"5862",8735.3
"5863",9783.3
"5864",6900.2
"5865",7502
"5866",8248.6
"5867",8890.2
"5868",8250.4
"5869",7328.7
"5870",250.9
"5871",6803.1
"5872",11569.1
"5873",8660.4
"5874",806.6
"5875",824.5
"5876",498.5
"5877",5403.1
"5878",3758.8
"5879",1979.9
"5880",1277.6
"5881",1254.6
"5882",9808.5
"5883",4213.8
"5884",2702.1
"5885",2629.4
"5886",2989.2
"5887",3060.9
"5888",4569.8
"5889",5807.4
"5890",6709.5
"5891",6355.8
"5892",2018
"5893",5865.2
"5894",451.1
"5895",413.7
"5896",636
"5897",912.9
"5898",0
"5899",0
"5900",428.4
"5901",2871.6
"5902",1540.3
"5903",2305.9
"5904",4835.3
"5905",0
"5906",1169.6
"5907",4986.2
"5908",1106.3
"5909",4938.7
"5910",4936.9
"5911",1729.6
"5912",8590.3
"5913",5441.9
"5914",6955.8
"5915",1204.7
"5916",5661.4
"5917",4712.6
"5918",7598
"5919",4847.1
"5920",7221.1
"5921",4877.7
"5922",4256
"5923",1933.7
"5924",6155.5
"5925",5564.6
"5926",8117.7
"5927",7906.1
"5928",8002.9
"5929",6839
"5930",10581.3
"5931",8251.4
"5932",12017.7
"5933",11175.8
"5934",9580.2
"5935",6747.3
"5936",5141.7
"5937",9737
"5938",9249.8
"5939",5817.2
"5940",399.7
"5941",91.9
"5942",12315.3
"5943",6826
"5944",9307.5
"5945",11337.7
"5946",6302.9
"5947",364.8
"5948",923.1
"5949",9803.9
"5950",11320.3
"5951",10022.6
"5952",465.9
"5953",1156.8
"5954",1160.7
"5955",1298.3
"5956",2250.4
"5957",4107.2
"5958",4396.4
"5959",4369.8
"5960",640.9
"5961",5136.6
"5962",4726.5
"5963",8685.5
"5964",4001.8
"5965",7322.8
"5966",3733.7
"5967",117.1
"5968",32.9
"5969",332
"5970",409.5
"5971",1586.9
"5972",1521.5
"5973",1229.5
"5974",9083.1
"5975",2807.1
"5976",4737.8
"5977",344.1
"5978",3551.9
"5979",8544.8
"5980",3811.7
"5981",6170.4
"5982",5622
"5983",336.8
"5984",269.2
"5985",613.2
"5986",1129.3
"5987",1175.7
"5988",5707.9
"5989",548.1
"5990",4015.1
"5991",196.3
"5992",690
"5993",6036.2
"5994",7170.4
"5995",5811.5
"5996",0
"5997",0
"5998",1050.9
"5999",3521.5
"6000",1855.4
"6001",2845.9
"6002",1831.7
"6003",2695.2
"6004",1927.1
"6005",1937
"6006",1965.9
"6007",6914.3
"6008",10489.5
"6009",7300
"6010",6193.3
"6011",4366.6
"6012",3875
"6013",3590
"6014",6915.4
"6015",8011
"6016",9284.3
"6017",8353.8
"6018",9647.6
"6019",9566
"6020",3488.9
"6021",2052.5
"6022",4152
"6023",3990.2
"6024",6704.6
"6025",14559.6
"6026",5452.8
"6027",7957.1
"6028",5706
"6029",5728.8
"6030",5962.9
"6031",8194.5
"6032",10315.8
"6033",3474.1
"6034",4029.2
"6035",13714.3
"6036",13146.6
"6037",1608.2
"6038",3456
"6039",8780
"6040",10608.6
"6041",5570.5
"6042",8473.7
"6043",8276.6
"6044",7105.9
"6045",6660
"6046",10491.5
"6047",9434.6
"6048",16957.5
"6049",47307.6
"6050",65227.6
"6051",57021.2
"6052",2663.1
"6053",1440.2
"6054",1469.3
"6055",4490.5
"6056",3530.5
"6057",8022.2
"6058",10552.5
"6059",806.6
"6060",6968.6
"6061",10696
"6062",5123.1
"6063",11.6
"6064",938.9
"6065",873.6
"6066",822.7
"6067",876.1
"6068",989.2
"6069",969
"6070",339.4
"6071",9294.6
"6072",253
"6073",9928.5
"6074",63932.1
"6075",36928.8
"6076",35379.8
"6077",4275
"6078",3130.4
"6079",5062.1
"6080",8397.7
"6081",10742.9
"6082",4951.8
"6083",5174.1
"6084",7553.9
"6085",6875.7
"6086",7928.7
"6087",6422.2
"6088",7004.8
"6089",8443.4
"6090",312
"6091",666
"6092",467.1
"6093",354.9
"6094",61.7
"6095",32.1
"6096",0
"6097",0
"6098",981.8
"6099",975.7
"6100",865.9
"6101",770
"6102",865.1
"6103",1126.4
"6104",987.7
"6105",1037
"6106",1087.1
"6107",2624.5
"6108",4581.2
"6109",1247.3
"6110",4432.1
"6111",4559.6
"6112",6560
"6113",4013.1
"6114",1463.8
"6115",2423.6
"6116",3023
"6117",3706.8
"6118",3103.4
"6119",4916.8
"6120",4190.8
"6121",5676.1
"6122",14373.3
"6123",12604.2
"6124",2205.7
"6125",6352.2
"6126",8002
"6127",5120
"6128",4748.7
"6129",5551.7
"6130",7228.5
"6131",3597
"6132",2573.9
"6133",2823.6
"6134",2466.6
"6135",4448.8
"6136",5323.8
"6137",2840.1
"6138",1569.9
"6139",5180.7
"6140",5083.9
"6141",7676.8
"6142",7648.3
"6143",7988.7
"6144",4990.2
"6145",3450.4
"6146",6435.5
"6147",3664.3
"6148",3630.9
"6149",3756
"6150",2259.4
"6151",2319.2
"6152",3062.3
"6153",5178
"6154",9719
"6155",8805
"6156",3063
"6157",2418.8
"6158",1933.2
"6159",1509.9
"6160",7776.6
"6161",7926.8
"6162",9526.5
"6163",10183
"6164",7731.2
"6165",9945.7
"6166",11437.2
"6167",2867.5
"6168",3893.9
"6169",275.1
